geoid,B02001_001E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B02001_008E,B02001_009E,B02001_010E,B19013_001E,B25034_001E,B25034_002E,B25034_003E,B25034_004E,B25034_005E,B25034_006E,B25034_007E,B25034_008E,B25034_009E,B25034_010E,B25034_011E
370670026031,2098,1693,340,0,53,0,0,12,0,12,50984,1118,15,0,57,186,229,385,187,59,0,0
370670026033,735,620,0,0,69,0,0,46,0,46,90083,353,0,0,0,0,0,154,103,43,53,0
370670026032,1336,1025,184,0,43,0,66,18,18,0,59625,864,0,0,101,154,113,175,108,137,62,14
370670028071,2266,940,1062,20,0,0,155,89,80,9,53341,865,0,0,269,150,92,125,173,56,0,0
370670028072,1059,907,3,149,0,0,0,0,0,0,49300,538,0,0,35,93,36,84,181,64,31,14
370670031031,1647,1513,109,0,25,0,0,0,0,0,101048,706,0,11,81,279,290,37,0,8,0,0
371679305002,1651,1507,12,0,0,0,90,42,0,42,48824,795,0,22,42,112,73,33,87,132,93,201
371679305001,470,401,36,0,0,0,33,0,0,0,31029,408,0,0,6,13,10,0,21,125,105,128
371679305003,1236,561,474,0,0,0,108,93,0,93,25192,463,0,0,9,57,28,62,36,19,85,167
371679301023,1425,1255,119,0,36,0,0,15,0,15,71719,676,0,6,78,97,29,122,127,87,25,105
371679301022,934,707,206,9,0,0,0,12,0,12,45978,565,0,53,131,152,100,11,18,0,63,37
371679301021,1497,1287,89,4,78,0,7,32,0,32,54375,560,2,14,49,64,73,119,41,70,51,77
371679301011,1237,872,171,0,151,0,33,10,0,10,38913,367,0,0,6,58,59,41,59,68,10,66
371679301012,1187,1064,31,0,57,0,3,32,0,32,64915,457,10,4,80,89,17,95,94,28,18,22
370630022001,2091,1324,609,0,80,0,25,53,0,53,70043,1317,299,22,95,75,111,47,33,30,47,558
370630020202,5277,3145,1331,68,484,0,0,249,0,249,158710,1894,208,247,757,488,63,113,0,18,0,0
370630020201,2168,1614,280,0,226,0,13,35,0,35,125685,907,27,41,701,108,0,16,0,14,0,0
370630020261,3504,1404,1975,0,16,0,0,109,0,109,52277,1455,20,197,632,417,101,0,0,88,0,0
370630020262,3792,390,2725,0,126,0,408,143,9,134,50478,1680,0,109,501,475,366,161,40,17,0,11
370630020272,5388,2699,2367,0,240,0,25,57,0,57,63058,2654,430,201,1148,479,266,106,0,0,24,0
370630020273,2669,824,1184,0,661,0,0,0,0,0,50239,1372,344,58,289,300,243,42,0,0,0,96
370510033053,2039,600,1092,0,143,25,14,165,0,165,31213,1198,0,31,122,250,158,483,113,29,0,12
370510020011,1478,681,644,0,0,21,30,102,11,91,49615,860,0,0,282,285,46,46,144,16,7,34
370510020023,1026,499,317,7,13,0,45,145,100,45,48105,483,0,0,0,16,121,82,252,12,0,0
370510020024,1465,742,379,0,58,18,121,147,33,114,53504,678,0,0,24,135,325,181,13,0,0,0
370510020022,2006,875,924,15,17,0,49,126,0,126,29223,984,0,15,30,50,220,376,272,0,0,21
370510030014,1932,1347,273,230,0,0,0,82,0,82,83990,769,0,21,272,154,194,0,82,24,0,22
370510030011,3100,1621,997,196,201,0,36,49,0,49,58988,1195,121,204,273,396,121,50,17,13,0,0
370510030021,2697,1974,526,87,0,0,98,12,0,12,42500,1163,52,32,170,419,188,124,109,39,20,10
370510033141,2058,595,1248,0,0,0,160,55,0,55,39167,993,0,39,167,447,258,53,14,0,0,15
370510033143,3384,1154,1984,0,25,0,0,221,32,189,67625,1410,22,155,532,383,208,73,0,0,0,37
370510007022,895,533,328,0,27,0,0,7,0,7,64063,468,0,7,28,60,10,52,121,136,50,4
370510024021,618,73,476,0,0,0,35,34,0,34,22266,415,0,0,9,37,133,157,53,17,9,0
370510024023,1196,382,718,23,27,0,0,46,0,46,43125,577,0,0,42,119,129,187,88,8,0,4
370510033111,2885,1039,1483,40,37,0,96,190,29,161,38140,1798,10,31,181,966,396,180,34,0,0,0
371910006022,1280,940,269,0,0,0,71,0,0,0,31344,492,0,0,51,151,17,178,95,0,0,0
371910006021,2464,1540,804,0,0,0,91,29,9,20,37422,1012,0,69,267,234,164,132,98,0,36,12
371910005001,1519,1050,222,2,105,25,41,74,0,74,43542,287,0,42,153,53,23,16,0,0,0,0
370210003001,1536,1097,356,0,31,0,0,52,0,52,34435,639,9,11,120,61,36,49,93,20,28,212
370210003002,860,692,138,0,9,0,12,9,9,0,70234,452,9,5,29,20,14,11,16,35,0,313
370210008003,1096,1089,7,0,0,0,0,0,0,0,50337,599,0,41,36,0,40,54,22,64,93,249
370210008001,868,503,306,0,0,0,49,10,0,10,33438,469,0,77,0,46,8,35,44,59,62,138
371259501003,1440,1382,48,0,0,0,10,0,0,0,47733,588,12,0,99,99,142,102,75,59,0,0
371259501002,452,430,0,0,0,0,22,0,0,0,-666666666,318,0,7,13,77,91,24,6,57,11,32
371259505023,2342,1984,133,18,118,0,47,42,0,42,76932,907,32,47,283,290,56,158,41,0,0,0
371259505021,1111,1094,9,6,0,0,0,2,0,2,39444,714,24,0,31,195,167,5,26,96,89,81
370190204023,476,472,4,0,0,0,0,0,0,0,96667,1169,19,35,197,378,224,198,70,46,0,2
370190204021,143,143,0,0,0,0,0,0,0,0,90833,437,19,12,84,175,123,21,0,0,3,0
371330018002,1137,762,330,0,2,0,0,43,0,43,43676,554,10,35,32,50,27,35,108,111,124,22
371350111021,3250,2637,318,0,24,0,11,260,0,260,81250,1175,58,115,181,194,249,107,155,52,0,64
371790203171,1727,1152,358,0,154,0,44,19,0,19,105957,552,0,13,434,57,0,48,0,0,0,0
371190019193,1659,309,537,5,0,0,656,152,0,152,44250,593,0,0,77,161,159,94,102,0,0,0
371190019192,1311,581,665,22,15,0,11,17,0,17,72703,419,0,22,25,0,0,166,167,39,0,0
371190019141,1707,405,516,0,160,0,360,266,33,233,26122,705,63,0,70,64,158,134,28,168,0,20
371190019142,1564,1110,131,0,211,0,104,8,0,8,65300,616,0,0,14,55,41,405,34,67,0,0
371190056043,1547,1070,277,0,110,0,0,90,0,90,-666666666,0,0,0,0,0,0,0,0,0,0,0
371190056042,2355,1502,649,0,108,5,16,75,0,75,-666666666,0,0,0,0,0,0,0,0,0,0,0
370570611005,2130,1981,149,0,0,0,0,0,0,0,52539,867,0,0,116,213,175,150,115,50,0,48
370630020183,2984,2370,342,44,145,0,0,83,0,83,105833,1494,383,181,273,69,216,123,155,15,79,0
370630017074,1990,1908,62,0,0,0,0,20,0,20,79449,873,0,0,117,320,54,139,141,60,42,0
370630017075,1855,1438,250,0,135,0,0,32,0,32,119250,948,96,13,308,420,94,0,17,0,0,0
370670038043,1560,1096,329,0,95,0,0,40,0,40,47067,928,164,63,360,179,38,17,29,67,0,11
370670027034,710,106,588,0,0,0,16,0,0,0,29836,595,0,16,113,12,215,212,12,15,0,0
370670013003,950,552,391,0,4,0,0,3,0,3,57633,499,0,0,0,47,26,133,216,73,0,4
371910006025,3159,2886,119,0,0,0,105,49,49,0,47818,1096,0,75,144,236,206,212,127,11,68,17
370510031042,2587,1606,742,12,8,0,127,92,0,92,51961,906,0,31,189,502,64,45,18,57,0,0
370510031043,1987,1368,269,237,0,0,22,91,0,91,40258,793,0,11,79,239,180,157,71,22,17,17
370510033102,727,233,364,7,48,0,0,75,50,25,47500,315,0,0,23,59,110,86,16,0,21,0
370510034011,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,0,0,0,0,0,0
370510034012,3317,2024,636,30,42,10,256,319,79,240,41591,933,0,87,162,118,131,205,120,81,5,24
370510034022,2797,1955,378,33,20,17,109,285,24,261,-666666666,0,0,0,0,0,0,0,0,0,0,0
370510034031,1849,1198,453,21,7,29,94,47,0,47,47578,201,0,11,149,41,0,0,0,0,0,0
370479311001,1084,695,389,0,0,0,0,0,0,0,29038,495,0,19,45,84,47,148,59,46,18,29
371419204011,2667,1267,949,0,0,18,431,2,0,2,37500,1141,33,41,211,323,133,123,101,63,21,92
370630020192,1860,1529,26,0,269,0,13,23,0,23,66528,1013,65,205,182,274,179,18,54,36,0,0
370630020193,1665,1329,242,0,94,0,0,0,0,0,108512,813,0,0,17,399,301,70,17,9,0,0
370210022053,1289,1156,47,0,16,0,0,70,0,70,53583,623,65,0,126,73,76,156,44,83,0,0
371259504023,2757,2158,511,18,0,0,0,70,0,70,80949,971,24,57,231,291,63,126,39,97,6,37
371259503013,2011,1388,436,0,144,0,0,43,0,43,41028,726,16,0,2,351,88,105,23,33,17,91
371259503014,3008,3008,0,0,0,0,0,0,0,0,73625,1587,0,13,153,326,497,578,20,0,0,0
371259503011,1128,939,136,0,0,0,0,53,0,53,73529,535,9,26,19,99,112,47,89,60,39,35
371259503021,1286,1040,213,0,0,0,33,0,0,0,-666666666,659,0,0,344,100,121,11,0,45,17,21
371259503023,2125,1715,187,69,26,0,20,108,0,108,71524,997,45,21,288,149,219,223,17,14,0,21
371259506012,967,934,22,5,0,0,0,6,0,6,77656,585,28,0,35,49,77,44,43,81,16,212
371259508022,2064,2015,0,0,20,0,29,0,0,0,71824,1254,42,126,236,343,306,71,24,13,16,77
371259506021,1489,826,627,0,26,0,0,10,0,10,51667,757,0,18,152,244,50,120,41,62,44,26
371259506023,2204,1888,167,0,135,0,0,14,0,14,61066,1151,61,87,306,532,149,16,0,0,0,0
371259508013,3256,2451,619,0,175,0,0,11,0,11,61947,1434,407,142,209,258,220,48,89,17,0,44
371259508011,1180,410,730,12,0,0,28,0,0,0,18773,542,0,0,84,163,193,69,23,0,0,10
371259507021,2773,2439,230,51,0,19,0,34,0,34,82407,1643,34,24,351,458,466,179,131,0,0,0
371259507012,1248,1180,0,0,63,5,0,0,0,0,93469,897,0,0,138,126,432,172,15,14,0,0
371259504013,1720,1671,7,0,0,0,0,42,0,42,50662,933,64,45,52,314,75,192,76,77,11,27
371259504011,474,443,8,0,23,0,0,0,0,0,32333,325,3,0,30,50,95,35,19,8,31,54
370479303003,708,530,141,0,0,0,28,9,1,8,50563,499,0,27,70,37,81,180,30,53,16,5
370479303002,1039,884,32,105,0,0,9,9,0,9,57500,666,16,34,142,67,106,95,58,103,25,20
371619608003,566,451,100,0,0,0,0,15,0,15,35096,272,0,0,0,17,51,18,70,55,0,61
371619606003,1174,866,280,0,0,0,0,28,0,28,43864,770,0,0,0,58,115,103,61,172,99,162
371619606001,1690,1279,364,0,0,10,0,37,0,37,26134,786,9,33,64,77,84,91,65,106,142,115
371619606002,957,411,543,0,0,0,3,0,0,0,30707,431,0,8,37,29,23,27,20,133,75,79
371619601001,2616,2208,408,0,0,0,0,0,0,0,31885,1384,127,31,290,130,243,312,11,73,151,16
371619601004,1710,1679,24,0,0,0,0,7,0,7,42895,487,0,0,71,52,112,64,49,29,12,98
371619601002,1893,1893,0,0,0,0,0,0,0,0,44876,847,57,26,229,179,119,126,84,0,0,27
371619601003,1201,1201,0,0,0,0,0,0,0,0,67857,589,0,86,37,24,80,40,122,101,19,80
371619612001,1897,1803,15,0,0,0,19,60,0,60,53438,703,6,14,56,163,137,109,150,20,29,19
371619612003,1650,1613,37,0,0,0,0,0,0,0,39977,877,7,11,144,251,183,134,0,43,86,18
371619612002,1082,982,17,0,0,0,0,83,0,83,39688,531,0,0,73,93,116,106,94,18,0,31
371619605004,914,805,42,5,0,0,0,62,62,0,-666666666,475,0,0,58,136,78,104,65,18,16,0
370999506004,1725,1666,36,0,0,0,2,21,0,21,30907,821,20,36,303,157,105,154,26,3,0,17
370999506002,2868,2298,442,14,24,0,21,69,8,61,32074,412,0,22,194,46,0,35,0,115,0,0
371190062033,2080,1895,72,0,61,0,52,0,0,0,151063,1123,50,22,93,334,527,97,0,0,0,0
371190062031,1099,991,86,0,22,0,0,0,0,0,107574,521,16,12,89,107,196,28,45,16,12,0
371190029041,1610,1559,0,0,28,0,0,23,0,23,148938,632,18,0,0,66,49,401,98,0,0,0
371190029045,1242,1153,88,0,0,0,1,0,0,0,56000,724,7,14,65,116,246,194,82,0,0,0
371190029042,1044,719,185,0,119,0,0,21,0,21,108676,448,0,17,0,75,14,132,164,27,19,0
371190029043,1885,1774,29,0,67,0,0,15,0,15,120333,759,0,0,0,45,152,416,91,55,0,0
371590519021,1778,1595,183,0,0,0,0,0,0,0,42045,707,15,68,138,214,11,22,0,50,33,156
371590519022,1391,1166,217,0,0,0,0,8,0,8,70302,760,0,17,221,285,8,40,66,71,35,17
371590511021,1100,699,132,0,36,0,221,12,0,12,63393,615,0,10,41,159,71,117,95,79,0,43
371590512042,2069,1272,194,14,44,12,441,92,11,81,53641,741,0,9,85,258,235,31,93,0,0,30
371590517004,1262,1045,45,0,22,0,0,150,33,117,52303,558,0,3,87,43,23,111,2,36,53,200
371590517002,2672,2346,64,0,74,0,0,188,0,188,51638,1097,72,19,240,282,78,132,149,51,8,66
371590517003,759,653,24,0,0,0,82,0,0,0,59754,270,0,0,44,46,82,0,11,19,37,31
371590517005,1991,1962,0,5,0,7,0,17,11,6,46725,771,0,0,108,153,116,183,77,63,12,59
371590502012,1065,777,270,0,0,0,0,18,0,18,43189,463,0,0,10,114,61,67,30,114,20,47
371590502013,2006,1468,517,0,0,0,13,8,0,8,54348,756,9,0,155,125,142,33,107,78,53,54
371590505002,501,477,15,0,0,0,0,9,0,9,44083,251,0,0,0,37,0,85,10,84,26,9
371590503002,1960,1149,697,0,2,0,63,49,0,49,34375,923,0,0,7,37,8,15,72,119,238,427
371590510023,1278,1264,14,0,0,0,0,0,0,0,36753,614,4,0,65,35,247,87,27,81,0,68
371590510021,1014,968,15,0,0,0,0,31,0,31,47143,504,0,0,116,95,101,56,73,26,20,17
371590510024,1490,1443,22,0,0,0,25,0,0,0,47344,585,27,0,58,147,97,102,0,94,0,60
371590502023,2690,2132,312,0,71,0,72,103,16,87,50848,1281,106,31,418,244,132,128,97,92,0,33
371590502021,1449,402,1027,0,0,0,0,20,0,20,37520,485,0,0,0,0,20,41,104,58,97,165
370670015001,2222,650,1185,0,0,0,378,9,0,9,29740,733,0,0,72,42,44,108,157,197,55,58
371590513031,1051,374,677,0,0,0,0,0,0,0,54014,486,0,0,0,40,46,122,115,103,14,46
371590513032,918,847,71,0,0,0,0,0,0,0,80882,515,37,0,124,117,49,13,24,139,0,12
371590513035,808,258,550,0,0,0,0,0,0,0,82917,281,0,0,67,42,0,85,42,16,29,0
371590508004,524,182,340,0,0,0,2,0,0,0,51806,234,0,0,0,35,15,29,27,59,49,20
371590508001,376,291,85,0,0,0,0,0,0,0,44286,308,0,0,18,27,69,42,83,27,24,18
371590507001,1076,612,447,0,0,0,7,10,0,10,43750,504,0,0,36,50,74,87,62,75,25,95
371590507004,809,440,207,0,0,0,153,9,0,9,52500,384,0,0,35,57,72,11,126,12,16,55
370670036003,1706,1203,151,0,95,0,193,64,0,64,45000,742,78,36,274,82,70,90,61,25,15,11
370939701011,5652,2226,2568,132,141,43,123,419,47,372,53125,1997,0,36,1199,419,148,74,86,0,0,35
370939701012,4885,2199,1741,33,9,0,677,226,0,226,48629,1857,230,257,250,829,209,39,0,15,0,28
371190064061,1781,1003,313,0,41,0,127,297,0,297,38088,862,0,0,148,444,80,101,0,41,39,9
371190064063,3564,3233,243,0,38,0,10,40,0,40,74408,1364,0,4,1183,82,27,0,11,19,0,38
371190064062,907,783,41,0,0,0,83,0,0,0,114079,347,0,0,70,193,63,14,0,0,0,7
370350107003,1022,669,79,0,58,0,216,0,0,0,43365,524,0,0,0,33,87,27,130,114,99,34
370350107002,784,399,130,8,22,0,101,124,7,117,28125,419,0,0,0,76,55,46,32,42,105,63
370350107001,560,422,47,0,24,0,67,0,0,0,30240,350,0,0,13,32,17,53,64,34,79,58
370350117011,1985,1454,338,16,42,0,110,25,0,25,58917,787,18,12,196,246,47,83,113,45,8,19
370350117012,1651,1567,61,0,23,0,0,0,0,0,92321,573,10,29,124,206,77,100,0,27,0,0
370350102022,2670,2152,104,37,219,0,119,39,0,39,51875,1078,0,0,370,352,76,266,0,0,0,14
370350102023,1470,980,251,0,239,0,0,0,0,0,54741,560,16,0,77,100,31,83,75,112,31,35
370350102021,3258,2412,77,28,348,0,262,131,110,21,56371,1202,15,26,276,426,130,226,74,29,0,0
370350104021,2121,1079,461,0,114,0,307,160,0,160,31173,1049,0,0,45,90,195,210,218,93,176,22
370350104022,2930,2284,437,0,20,0,41,148,0,148,37045,1126,0,0,83,146,146,279,200,122,46,104
370350103032,2697,2156,59,0,24,0,442,16,0,16,38365,1107,0,43,14,107,233,347,186,126,45,6
370350103031,1708,1455,105,0,14,0,86,48,0,48,53750,706,0,0,82,164,76,146,213,9,8,8
370350109002,1256,524,668,0,0,0,41,23,0,23,21813,686,0,0,11,64,114,149,85,92,54,117
370970605001,1410,928,358,0,0,0,0,124,0,124,44792,676,9,8,60,48,58,140,91,121,74,67
370970605002,1255,610,591,20,0,0,8,26,0,26,58438,446,0,0,0,10,123,21,61,136,43,52
370350101012,1651,1597,0,0,54,0,0,0,0,0,93315,744,0,33,185,151,161,133,0,44,0,37
370350101013,1596,1288,108,0,185,0,0,15,0,15,48438,637,0,19,82,296,29,77,10,64,36,24
370350102011,2105,2037,57,0,0,0,0,11,0,11,47548,1075,30,0,107,280,131,274,73,106,0,74
370350103022,3072,2608,316,0,148,0,0,0,0,0,56435,1404,17,16,295,351,217,288,116,80,16,8
370350103021,2141,1886,105,0,150,0,0,0,0,0,67375,895,20,17,110,318,53,205,98,56,18,0
370350101023,1640,1205,111,0,294,0,20,10,0,10,70278,642,70,0,45,132,53,91,99,76,19,57
370350104011,2105,1939,0,0,31,0,0,135,0,135,52857,1191,0,31,230,115,318,125,165,150,57,0
370350104013,2461,1455,298,0,480,0,192,36,0,36,32985,1167,0,36,68,276,264,315,140,22,46,0
371219503002,1276,1215,0,0,9,0,8,44,20,24,41125,660,22,0,62,142,74,92,60,98,26,84
371219503003,1223,1177,11,6,0,0,6,23,16,7,20326,560,4,14,36,78,126,127,103,30,8,34
371219502004,656,622,0,10,10,0,0,14,0,14,32419,400,0,0,56,72,32,74,24,65,30,47
371219502003,1160,1136,0,0,0,0,12,12,0,12,44278,642,0,0,45,101,95,78,114,51,53,105
371219502002,990,951,0,0,0,0,10,29,0,29,56600,525,0,24,199,49,25,69,28,10,21,100
371219501002,1018,1018,0,0,0,0,0,0,0,0,50182,569,29,0,66,73,28,72,9,52,79,161
371219501003,283,283,0,0,0,0,0,0,0,0,34904,306,0,12,24,21,69,34,35,24,7,80
371219504001,1330,1275,0,0,0,0,15,40,0,40,58750,638,4,0,91,99,92,70,33,131,57,61
370850702001,586,454,78,0,0,0,54,0,0,0,32381,321,3,3,32,96,52,72,22,10,15,16
370850702002,1443,796,545,18,0,0,79,5,0,5,38221,726,0,0,85,107,106,150,143,88,21,26
370850705002,1800,1192,368,18,0,0,174,48,28,20,42344,861,0,11,17,61,122,84,72,147,91,256
371219504003,1315,1310,5,0,0,0,0,0,0,0,58984,1067,0,14,149,108,140,263,143,126,94,30
371219504002,2046,1941,3,0,0,0,0,102,0,102,58550,1123,16,0,129,170,143,436,69,93,0,67
370510033121,1051,263,643,11,51,0,0,83,0,83,49500,485,0,15,32,111,230,51,20,26,0,0
370510033122,2298,1056,893,9,38,67,17,218,16,202,49923,1100,96,23,37,592,352,0,0,0,0,0
370510033132,3459,888,2154,0,65,14,93,245,19,226,72956,1061,79,157,264,279,225,31,26,0,0,0
371459204001,990,375,473,0,0,0,8,134,0,134,43824,416,0,8,0,132,0,39,90,8,64,75
371459204002,651,108,533,0,0,0,0,10,0,10,30302,404,0,0,0,38,10,65,93,28,24,146
371459206021,1461,1126,231,0,13,0,0,91,0,91,52917,667,8,33,106,117,66,58,35,34,47,163
371459206014,1160,1044,116,0,0,0,0,0,0,0,47331,551,0,0,8,29,196,31,160,102,13,12
371459206011,2790,1178,999,91,34,0,423,65,0,65,36696,1076,0,13,247,258,210,137,56,133,0,22
371459206012,1100,896,62,0,0,0,0,142,0,142,73657,361,0,0,97,123,57,7,0,57,0,20
370999402002,1878,850,0,521,0,0,207,300,209,91,31731,956,0,0,125,224,261,116,11,22,77,120
370999402001,2948,1083,19,1547,80,0,0,219,30,189,41181,1584,35,138,290,117,386,330,127,136,10,15
371830528022,1397,513,776,16,55,0,37,0,0,0,44588,710,0,0,0,113,80,377,60,70,10,0
371830528023,2174,1674,500,0,0,0,0,0,0,0,53167,624,0,18,15,83,177,170,56,57,48,0
371010401005,1237,1008,229,0,0,0,0,0,0,0,50882,562,0,0,105,198,28,61,15,49,41,65
371010401001,999,460,336,0,0,0,72,131,0,131,21133,403,43,21,6,60,68,108,17,27,28,25
371010401003,1709,1436,273,0,0,0,0,0,0,0,48047,763,0,50,181,218,83,30,43,13,0,145
371010401004,1551,1358,96,0,8,0,40,49,0,49,34276,540,0,4,30,119,134,59,59,31,54,50
371010404002,865,625,190,9,0,0,12,29,9,20,50789,428,12,0,106,69,28,24,34,83,24,48
371010404001,1972,1600,282,0,0,0,53,37,0,37,55417,814,12,51,148,120,141,131,37,140,8,26
371010404003,1585,1489,26,0,0,0,54,16,0,16,52813,678,43,40,49,214,98,56,55,77,14,32
371010407003,516,323,193,0,0,0,0,0,0,0,28707,294,0,0,0,0,35,3,46,39,109,62
371010407001,2785,1902,702,0,31,0,120,30,0,30,47773,1114,0,4,198,206,291,196,29,86,80,24
371010407002,600,361,239,0,0,0,0,0,0,0,42045,272,0,1,0,76,35,56,54,17,33,0
371010408001,1712,1201,482,9,0,0,0,20,0,20,30170,693,0,10,17,42,47,37,56,56,211,217
371010408003,674,674,0,0,0,0,0,0,0,0,83977,355,0,0,11,0,12,65,168,66,33,0
371010406003,1197,582,331,0,0,0,41,243,127,116,30156,402,35,0,67,76,50,34,31,62,33,14
371010406002,1230,1046,110,0,0,0,10,64,0,64,65250,476,36,0,74,62,80,63,55,47,0,59
371330024002,165,101,64,0,0,0,0,0,0,0,47500,183,0,0,0,0,36,134,13,0,0,0
371330012002,1695,1130,398,15,60,0,15,77,0,77,51645,695,0,82,64,42,306,77,120,4,0,0
371330012004,2347,1791,436,14,0,0,46,60,0,60,42054,841,0,151,0,188,164,248,90,0,0,0
371330012003,3393,2381,500,0,86,0,0,426,0,426,75401,1063,103,279,370,103,104,104,0,0,0,0
371330005001,1518,1113,158,71,38,14,22,102,0,102,-666666666,3,0,0,0,3,0,0,0,0,0,0
371330001031,1887,1578,220,0,20,0,30,39,0,39,60227,882,16,39,278,53,51,122,127,61,0,135
370810114004,337,0,337,0,0,0,0,0,0,0,25690,196,0,0,14,0,47,14,48,58,15,0
370810114002,911,41,808,0,0,0,0,62,0,62,-666666666,352,0,0,0,21,82,23,121,33,72,0
370810114005,581,83,498,0,0,0,0,0,0,0,37634,344,0,0,10,41,0,96,165,17,0,15
370810101001,1910,579,1252,0,0,0,61,18,0,18,30789,747,0,0,30,70,68,53,60,326,79,61
370510034041,1054,740,139,7,25,13,56,74,7,67,-666666666,0,0,0,0,0,0,0,0,0,0,0
370510034042,1643,1227,264,7,18,0,38,89,34,55,-666666666,0,0,0,0,0,0,0,0,0,0,0
370510034051,1923,1374,245,29,110,7,70,88,6,82,36148,705,0,11,169,172,53,183,68,29,14,6
370510034071,1763,978,439,14,31,17,208,76,6,70,-666666666,67,0,0,0,0,0,67,0,0,0,0
370510034072,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,0,0,0,0,0,0
370510034082,2301,1388,431,18,54,29,273,108,19,89,41841,893,17,0,62,186,92,148,164,136,80,8
370510038003,622,40,542,3,0,0,0,37,0,37,25750,450,0,0,34,34,0,53,187,67,44,31
370510038002,1068,360,571,65,7,0,0,65,0,65,52386,326,0,58,48,17,0,40,32,30,23,78
370510029004,1208,1044,16,25,0,0,0,123,0,123,34970,440,0,0,99,188,51,23,38,24,8,9
370850709041,1255,705,359,0,0,0,143,48,0,48,38462,495,42,37,153,84,123,19,3,26,0,8
370850710011,2966,2263,249,0,44,0,359,51,9,42,78226,1241,65,52,533,231,152,76,50,36,0,46
370850710012,2551,2237,100,19,0,0,0,195,0,195,67589,921,85,68,251,241,152,10,0,0,50,64
370850712032,1164,470,508,0,13,0,103,70,0,70,63750,391,6,156,73,32,30,43,30,21,0,0
370850713031,2599,1519,755,3,134,0,0,188,0,188,100444,918,39,202,108,279,251,12,7,20,0,0
370850713033,2570,2286,15,11,121,0,41,96,0,96,99720,1222,25,198,543,243,98,58,16,0,41,0
370850713032,4471,2327,1384,0,219,0,99,442,8,434,82390,1471,304,418,631,99,19,0,0,0,0,0
370850712042,5038,3103,1107,117,149,22,169,371,28,343,80288,1763,193,364,615,235,164,91,56,7,28,10
370850710021,2325,1998,71,46,0,0,138,72,0,72,69125,962,5,148,344,296,56,27,8,46,11,21
370670040053,949,904,21,0,24,0,0,0,0,0,89458,464,0,0,74,126,121,133,10,0,0,0
370670040051,1108,1088,13,0,7,0,0,0,0,0,50278,666,0,0,94,146,131,83,154,27,31,0
370670019022,640,582,52,0,0,0,0,6,0,6,49722,348,0,5,7,14,11,0,20,84,46,161
370670019021,1271,776,305,0,57,0,95,38,0,38,25313,567,5,0,15,0,12,47,78,146,98,166
370670036001,1234,789,388,0,0,0,0,57,0,57,65549,445,0,40,0,64,0,0,0,107,145,89
370670036002,4368,2680,1361,0,10,0,118,199,0,199,58107,1414,60,107,507,86,98,54,110,192,143,57
371510310001,1402,1235,167,0,0,0,0,0,0,0,64531,567,25,0,153,127,56,143,0,0,13,50
371510310002,1660,1154,347,0,0,0,147,12,0,12,45250,669,3,45,60,97,112,128,105,48,0,71
371510310003,1434,1331,48,0,0,0,16,39,3,36,50341,638,1,1,117,113,129,36,41,84,103,13
371510310005,1483,1075,84,58,10,0,108,148,0,148,40719,696,0,2,119,122,126,19,82,104,59,63
371510315011,548,548,0,0,0,0,0,0,0,0,-666666666,252,18,48,0,69,0,70,47,0,0,0
371510303012,2219,1755,42,0,77,0,293,52,29,23,29694,1012,22,0,238,115,135,223,165,103,0,11
371510303011,3447,2417,217,0,0,0,582,231,0,231,37183,1546,0,32,448,346,338,174,82,54,72,0
371510307002,791,791,0,0,0,0,0,0,0,0,43156,375,0,14,119,91,0,99,0,52,0,0
371510307003,3255,3041,28,141,14,0,1,30,0,30,39722,1327,30,0,93,480,269,159,58,161,63,14
371510308022,1950,1561,248,0,0,0,0,141,0,141,54722,876,66,16,132,235,210,32,34,74,17,60
371510308021,2565,2407,9,0,0,0,123,26,0,26,58680,1079,16,11,283,269,264,97,16,113,10,0
371510302023,2403,1575,31,10,98,0,595,94,13,81,36006,997,11,11,67,322,254,159,29,87,57,0
371510302021,1287,1232,43,0,12,0,0,0,0,0,53611,568,0,0,87,82,78,79,107,135,0,0
370999506003,2372,2029,224,8,50,0,23,38,22,16,34070,674,0,37,256,53,79,206,24,0,19,0
370999503001,956,922,0,0,9,0,0,25,0,25,29531,617,0,57,5,77,83,69,116,40,126,44
370999503002,2178,1929,0,99,0,0,0,150,0,150,59309,1071,0,0,177,206,113,61,119,208,59,128
370999503003,1468,1298,44,7,0,0,0,119,0,119,-666666666,562,0,0,145,24,166,67,33,30,33,64
370999508002,1514,1378,0,4,0,0,127,5,0,5,56313,2176,19,24,806,380,332,348,154,45,40,28
370999502001,1286,1235,6,45,0,0,0,0,0,0,56161,871,81,23,91,126,145,132,113,34,13,113
370999504001,1940,1887,0,0,6,0,0,47,0,47,57372,1064,0,65,252,108,255,167,130,7,68,12
370999504002,2679,2331,89,105,50,0,0,104,0,104,49196,1374,0,55,104,242,159,254,84,146,138,192
370999507002,681,674,0,0,0,0,7,0,0,0,38750,521,31,11,89,88,20,92,77,30,15,68
370999507003,1403,1286,1,0,0,0,115,1,0,1,38802,741,50,0,143,175,125,81,83,38,0,46
371259502005,1738,903,0,7,29,0,786,13,0,13,34089,596,23,10,11,23,95,199,22,66,36,111
